timestamp,egg_id,x1,y1,x2,y2,confidence,class,diameter_px,diameter_mm,size_category,weight_g,grade
2026-07-21T18:36:41.946395,17,1303,2,1920,1060,0.4316,Not Damaged,1058,95.22,Large,80,A
2026-07-21T18:36:41.946482,30,1196,3,1920,1055,0.3343,Not Damaged,1052,94.68,Large,80,A
2026-07-21T18:36:41.946506,34,1,132,508,1080,0.4445,Not Damaged,948,85.32,Large,80,A
2026-07-21T18:36:42.056403,17,1290,2,1920,1058,0.5695,Not Damaged,1056,95.04,Large,80,A
2026-07-21T18:36:42.056486,34,1,156,496,1080,0.3594,Not Damaged,924,83.16,Large,80,A
2026-07-21T18:36:42.179986,17,1307,2,1920,1059,0.5014,Not Damaged,1057,95.13,Large,80,A
2026-07-21T18:36:42.180073,34,1,152,501,1080,0.5267,Not Damaged,928,83.52,Large,80,A
2026-07-21T18:36:42.272103,17,1347,2,1920,1054,0.5299,Not Damaged,1052,94.68,Large,80,A
2026-07-21T18:36:42.272188,34,1,149,514,1080,0.5316,Not Damaged,931,83.79,Large,80,A
2026-07-21T18:36:42.388009,17,1311,3,1920,1066,0.5756,Not Damaged,1063,95.67,Large,80,A
2026-07-21T18:36:42.388135,34,1,147,523,1080,0.3972,Not Damaged,933,83.97,Large,80,A
2026-07-21T18:36:42.471246,17,1267,1,1918,1070,0.4247,Not Damaged,1069,96.21,Large,80,A
2026-07-21T18:36:42.471337,34,1,142,560,1078,0.4619,Not Damaged,936,84.24,Large,80,A
2026-07-21T18:36:42.545654,17,1245,2,1919,1079,0.4846,Not Damaged,1077,96.93,Large,80,A
2026-07-21T18:36:42.651719,17,1242,3,1918,1079,0.3749,Not Damaged,1076,96.84,Large,80,A
2026-07-21T18:36:42.651840,30,1275,7,1920,1073,0.3688,Not Damaged,1066,95.94,Large,80,A
2026-07-21T18:36:42.651865,42,0,88,657,1077,0.4397,Not Damaged,989,89.01,Large,80,A
2026-07-21T18:36:42.799061,17,1269,2,1920,1063,0.4295,Not Damaged,1061,95.49,Large,80,A
2026-07-21T18:36:42.799168,31,1152,3,1920,1072,0.4223,Damaged,1069,96.21,Large,80,Reject
2026-07-21T18:36:42.799192,43,1,30,797,1079,0.5115,Damaged,1049,94.41,Large,80,Reject
2026-07-21T18:36:42.799211,44,0,48,1068,1079,0.3069,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:36:42.918182,31,1117,1,1918,1074,0.4712,Not Damaged,1073,96.57,Large,80,A
2026-07-21T18:36:42.918269,45,0,20,956,1072,0.5912,Damaged,1052,94.68,Large,80,Reject
2026-07-21T18:36:42.918348,46,915,2,1920,1076,0.539,Damaged,1074,96.66,Large,80,Reject
2026-07-21T18:36:42.918370,47,3,0,619,1061,0.4442,Not Damaged,1061,95.49,Large,80,A
2026-07-21T18:36:43.044413,31,1052,3,1920,1074,0.529,Not Damaged,1071,96.39,Large,80,A
2026-07-21T18:36:43.044501,45,0,36,926,1080,0.326,Damaged,1044,93.96,Large,80,Reject
2026-07-21T18:36:43.044525,48,0,6,916,1078,0.4233,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:36:43.044543,49,1023,7,1920,1072,0.3061,Not Damaged,1065,95.85,Large,80,A
2026-07-21T18:36:43.154656,17,1219,3,1919,1059,0.5496,Not Damaged,1056,95.04,Large,80,A
2026-07-21T18:36:43.154745,30,1218,9,1920,1061,0.4197,Not Damaged,1052,94.68,Large,80,A
2026-07-21T18:36:43.154769,45,0,17,951,1078,0.7049,Damaged,1061,95.49,Large,80,Reject
2026-07-21T18:36:43.280990,17,1241,3,1918,1056,0.5002,Not Damaged,1053,94.77,Large,80,A
2026-07-21T18:36:43.281084,31,956,7,1920,1073,0.3187,Damaged,1066,95.94,Large,80,Reject
2026-07-21T18:36:43.281110,45,0,5,963,1073,0.3037,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:36:43.389898,17,1258,2,1918,1058,0.7059,Not Damaged,1056,95.04,Large,80,A
2026-07-21T18:36:43.389996,45,0,4,958,1076,0.3769,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:36:43.513508,17,1256,2,1918,1056,0.704,Not Damaged,1054,94.86,Large,80,A
2026-07-21T18:36:43.513594,45,0,8,958,1078,0.4772,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:36:43.639531,17,1261,2,1918,1055,0.7231,Not Damaged,1053,94.77,Large,80,A
2026-07-21T18:36:43.639618,45,0,10,954,1076,0.323,Damaged,1066,95.94,Large,80,Reject
2026-07-21T18:36:43.712082,17,1264,2,1918,1056,0.722,Not Damaged,1054,94.86,Large,80,A
2026-07-21T18:36:43.807355,17,1251,2,1919,1056,0.6896,Not Damaged,1054,94.86,Large,80,A
2026-07-21T18:36:43.807436,43,0,16,794,1067,0.339,Not Damaged,1051,94.59,Large,80,A
2026-07-21T18:36:43.931722,17,1264,1,1918,1048,0.6462,Not Damaged,1047,94.23,Large,80,A
2026-07-21T18:36:43.931818,45,0,6,901,1070,0.3766,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:36:44.056042,17,1248,1,1918,1048,0.6611,Not Damaged,1047,94.23,Large,80,A
2026-07-21T18:36:44.056131,43,1,0,732,1064,0.359,Not Damaged,1064,95.76,Large,80,A
2026-07-21T18:36:44.165175,17,1226,1,1918,1048,0.7167,Not Damaged,1047,94.23,Large,80,A
2026-07-21T18:36:44.280984,17,1230,2,1918,1048,0.6174,Not Damaged,1046,94.14,Large,80,A
2026-07-21T18:36:44.281090,30,1237,2,1920,1053,0.3267,Not Damaged,1051,94.59,Large,80,A
2026-07-21T18:36:44.281114,42,2,0,670,1078,0.3964,Not Damaged,1078,97.02,Large,80,A
2026-07-21T18:36:44.390595,17,1241,2,1919,1046,0.6608,Not Damaged,1044,93.96,Large,80,A
2026-07-21T18:36:44.390705,45,1,0,891,1071,0.413,Damaged,1071,96.39,Large,80,Reject
2026-07-21T18:36:44.514130,17,1234,3,1918,1045,0.7763,Not Damaged,1042,93.78,Large,80,A
2026-07-21T18:36:44.514231,45,0,50,878,1080,0.4822,Damaged,1030,92.7,Large,80,Reject
2026-07-21T18:36:44.640047,17,1245,3,1918,1042,0.8049,Not Damaged,1039,93.51,Large,80,A
2026-07-21T18:36:44.640129,43,0,33,797,1079,0.3678,Damaged,1046,94.14,Large,80,Reject
2026-07-21T18:36:44.765339,17,1227,2,1918,1049,0.8106,Not Damaged,1047,94.23,Large,80,A
2026-07-21T18:36:44.765417,42,3,16,668,1074,0.3691,Not Damaged,1058,95.22,Large,80,A
2026-07-21T18:36:44.892321,17,1223,3,1918,1050,0.7758,Not Damaged,1047,94.23,Large,80,A
2026-07-21T18:36:44.892420,43,0,5,886,1077,0.5476,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:36:44.992918,17,1246,3,1918,1046,0.6874,Not Damaged,1043,93.87,Large,80,A
2026-07-21T18:36:44.993001,31,985,5,1920,1071,0.5005,Damaged,1066,95.94,Large,80,Reject
2026-07-21T18:36:44.993024,43,0,8,895,1080,0.4537,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:36:45.114758,17,1248,1,1919,1056,0.5313,Not Damaged,1055,94.95,Large,80,A
2026-07-21T18:36:45.114854,30,1183,5,1920,1061,0.3601,Not Damaged,1056,95.04,Large,80,A
2026-07-21T18:36:45.114878,42,2,35,667,1080,0.3839,Not Damaged,1045,94.05,Large,80,A
2026-07-21T18:36:45.238031,17,1230,1,1919,1061,0.4894,Not Damaged,1060,95.4,Large,80,A
2026-07-21T18:36:45.238118,31,936,1,1920,1065,0.4929,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:36:45.238199,43,0,40,936,1080,0.3252,Damaged,1040,93.6,Large,80,Reject
2026-07-21T18:36:45.360838,17,1294,1,1919,1058,0.4451,Not Damaged,1057,95.13,Large,80,A
2026-07-21T18:36:45.360922,31,938,0,1920,1073,0.4448,Damaged,1073,96.57,Large,80,Reject
2026-07-21T18:36:45.360946,50,1,106,759,1080,0.3112,Damaged,974,87.66,Large,80,Reject
2026-07-21T18:36:45.498912,17,1294,3,1920,1069,0.3686,Not Damaged,1066,95.94,Large,80,A
2026-07-21T18:36:45.499023,34,1,129,611,1077,0.3645,Not Damaged,948,85.32,Large,80,A
2026-07-21T18:36:45.499047,49,1055,3,1920,1075,0.5879,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:36:45.499066,51,0,183,989,1080,0.4225,Damaged,989,89.01,Large,80,Reject
2026-07-21T18:36:45.598658,17,1359,1,1920,1077,0.5252,Not Damaged,1076,96.84,Large,80,A
2026-07-21T18:36:45.598746,49,1052,0,1920,1078,0.7503,Damaged,1078,97.02,Large,80,Reject
2026-07-21T18:36:45.721436,49,1064,0,1920,1064,0.5265,Not Damaged,1064,95.76,Large,80,A
2026-07-21T18:36:45.721536,52,0,194,483,1080,0.3009,Not Damaged,886,79.74,Large,80,A
2026-07-21T18:36:45.821013,17,1365,0,1920,1065,0.509,Not Damaged,1065,95.85,Large,80,A
2026-07-21T18:36:45.821099,30,1097,0,1920,1069,0.5979,Damaged,1069,96.21,Large,80,Reject
2026-07-21T18:36:45.821123,51,0,204,1038,1080,0.4596,Damaged,1038,93.42,Large,80,Reject
2026-07-21T18:36:45.930224,17,1428,4,1918,1070,0.3408,Not Damaged,1066,95.94,Large,80,A
2026-07-21T18:36:45.930309,53,1215,1,1919,1072,0.4487,Not Damaged,1071,96.39,Large,80,A
2026-07-21T18:36:46.056629,17,1375,3,1920,1074,0.6029,Not Damaged,1071,96.39,Large,80,A
2026-07-21T18:36:46.056721,30,1103,5,1920,1069,0.4555,Damaged,1064,95.76,Large,80,Reject
2026-07-21T18:36:46.167652,30,1092,0,1919,1076,0.4139,Damaged,1076,96.84,Large,80,Reject
2026-07-21T18:36:46.264075,17,1393,0,1919,1072,0.331,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:36:46.264174,30,1073,2,1918,1034,0.323,Damaged,1032,92.88,Large,80,Reject
2026-07-21T18:36:46.388186,17,1468,4,1919,1074,0.4018,Not Damaged,1070,96.3,Large,80,A
2026-07-21T18:36:46.388279,53,1254,5,1920,1048,0.3409,Damaged,1043,93.87,Large,80,Reject
2026-07-21T18:36:46.482713,17,1511,2,1920,1073,0.4448,Not Damaged,1071,96.39,Large,80,A
2026-07-21T18:36:46.482809,30,1093,0,1918,1057,0.3271,Not Damaged,1057,95.13,Large,80,A
2026-07-21T18:36:46.482833,54,1432,2,1920,852,0.3034,Damaged,850,76.5,Large,80,Reject
2026-07-21T18:36:46.681585,55,3,11,421,1080,0.4524,Not Damaged,1069,96.21,Large,80,A
2026-07-21T18:36:46.681676,56,769,18,1338,803,0.3214,Damaged,785,70.65,Large,80,Reject
2026-07-21T18:36:46.803532,55,0,3,498,1079,0.6938,Not Damaged,1076,96.84,Large,80,A
2026-07-21T18:36:46.803624,57,0,3,309,1080,0.3035,Not Damaged,1077,96.93,Large,80,A
2026-07-21T18:36:47.209938,17,1518,1,1920,1076,0.4436,Not Damaged,1075,96.75,Large,80,A
2026-07-21T18:36:47.458333,17,1487,0,1920,1078,0.3278,Not Damaged,1078,97.02,Large,80,A
2026-07-21T18:36:47.543714,58,1386,5,1920,1060,0.5847,Not Damaged,1055,94.95,Large,80,A
2026-07-21T18:36:47.626639,30,1106,2,1920,1050,0.6594,Not Damaged,1048,94.32,Large,80,A
2026-07-21T18:36:47.711784,31,866,4,1911,1072,0.3898,Not Damaged,1068,96.12,Large,80,A
2026-07-21T18:36:47.795522,59,525,2,1913,1073,0.4466,Damaged,1388,124.92,Large,80,Reject
2026-07-21T18:36:47.882195,60,113,0,1903,1079,0.579,Damaged,1790,161.1,Large,80,Reject
2026-07-21T18:36:47.967004,61,0,0,1909,1080,0.3639,Damaged,1909,171.81,Large,80,Reject
2026-07-21T18:36:48.130650,62,8,236,1884,1076,0.4426,Damaged,1876,168.84,Large,80,Reject
2026-07-21T18:36:48.214477,62,13,165,1876,1075,0.6504,Damaged,1863,167.67,Large,80,Reject
2026-07-21T18:36:48.298649,62,15,125,1882,1080,0.4675,Not Damaged,1867,168.03,Large,80,A
2026-07-21T18:36:48.377287,50,0,195,805,1077,0.3765,Not Damaged,882,79.38,Large,80,A
2026-07-21T18:36:48.463081,61,2,0,1912,1078,0.5486,Not Damaged,1910,171.9,Large,80,A
2026-07-21T18:36:48.544300,61,6,0,1906,1066,0.5225,Damaged,1900,171.0,Large,80,Reject
2026-07-21T18:36:48.631941,43,2,2,995,1062,0.4572,Damaged,1060,95.4,Large,80,Reject
2026-07-21T18:37:08.342300,61,9,0,1835,1072,0.5834,Not Damaged,1826,164.34,Large,80,A
2026-07-21T18:37:08.424204,63,11,299,1913,1080,0.8156,Damaged,1902,171.18,Large,80,Reject
2026-07-21T18:37:08.508230,63,10,298,1918,1080,0.7477,Damaged,1908,171.72,Large,80,Reject
2026-07-21T18:37:08.603459,64,5,414,1913,1080,0.4717,Damaged,1908,171.72,Large,80,Reject
2026-07-21T18:37:08.712686,61,0,0,1911,1080,0.8301,Damaged,1911,171.99,Large,80,Reject
2026-07-21T18:37:08.791766,65,1007,0,1920,782,0.3907,Damaged,913,82.17,Large,80,Reject
2026-07-21T18:37:08.889331,60,14,0,1907,1080,0.5413,Not Damaged,1893,170.37,Large,80,A
2026-07-21T18:37:08.980035,60,14,0,1917,1080,0.6166,Not Damaged,1903,171.27,Large,80,A
2026-07-21T18:37:09.104397,60,9,0,1911,1080,0.4128,Not Damaged,1902,171.18,Large,80,A
2026-07-21T18:37:09.104489,66,1472,4,1920,958,0.3884,Not Damaged,954,85.86,Large,80,A
2026-07-21T18:37:09.214261,67,0,0,1267,1080,0.4319,Not Damaged,1267,114.03,Large,80,A
2026-07-21T18:37:09.323288,17,1483,5,1920,1052,0.3164,Not Damaged,1047,94.23,Large,80,A
2026-07-21T18:37:09.323389,43,0,25,966,1080,0.3706,Not Damaged,1055,94.95,Large,80,A
2026-07-21T18:37:09.323416,68,1,200,963,1080,0.4778,Not Damaged,962,86.58,Large,80,A
2026-07-21T18:37:09.426620,17,1565,4,1917,1076,0.3566,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:37:09.527662,17,1564,5,1918,1079,0.3602,Damaged,1074,96.66,Large,80,Reject
2026-07-21T18:37:09.527749,69,458,266,1095,1028,0.5307,Not Damaged,762,68.58,Large,80,A
2026-07-21T18:37:09.527773,70,125,267,1104,1041,0.5221,Damaged,979,88.11,Large,80,Reject
2026-07-21T18:37:09.628957,17,1520,7,1920,1050,0.4395,Not Damaged,1043,93.87,Large,80,A
2026-07-21T18:37:09.731261,17,1476,6,1920,1027,0.5059,Not Damaged,1021,91.89,Large,80,A
2026-07-21T18:37:09.731357,71,1238,6,1918,1058,0.4002,Not Damaged,1052,94.68,Large,80,A
2026-07-21T18:37:09.731382,72,479,324,1015,1079,0.3461,Not Damaged,755,67.95,Large,80,A
2026-07-21T18:37:09.846742,17,1504,7,1920,1004,0.516,Not Damaged,997,89.73,Large,80,A
2026-07-21T18:37:09.846825,70,40,239,1121,1080,0.3399,Damaged,1081,97.29,Large,80,Reject
2026-07-21T18:37:09.948212,17,1511,6,1920,1024,0.4173,Not Damaged,1018,91.62,Large,80,A
2026-07-21T18:37:09.948313,70,34,309,1088,1079,0.4206,Damaged,1054,94.86,Large,80,Reject
2026-07-21T18:37:09.948337,73,517,313,1090,1080,0.3448,Not Damaged,767,69.03,Large,80,A
2026-07-21T18:37:10.065355,17,1540,7,1919,1033,0.3334,Not Damaged,1026,92.34,Large,80,A
2026-07-21T18:37:10.065462,72,331,300,1109,1080,0.3787,Not Damaged,780,70.2,Large,80,A
2026-07-21T18:37:10.181741,69,525,297,1078,1073,0.5241,Not Damaged,776,69.84,Large,80,A
2026-07-21T18:37:10.255198,69,508,295,1092,1076,0.5821,Not Damaged,781,70.29,Large,80,A
2026-07-21T18:37:10.337148,69,514,282,1090,1072,0.6312,Not Damaged,790,71.1,Large,80,A
2026-07-21T18:37:10.433352,69,555,289,1088,1072,0.3518,Not Damaged,783,70.47,Large,80,A
2026-07-21T18:37:10.433449,70,33,292,1084,1078,0.5326,Damaged,1051,94.59,Large,80,Reject
2026-07-21T18:37:10.554952,69,585,298,1089,1073,0.3569,Not Damaged,775,69.75,Large,80,A
2026-07-21T18:37:10.555041,70,43,300,1079,1076,0.6391,Damaged,1036,93.24,Large,80,Reject
2026-07-21T18:37:10.637076,69,537,300,1091,1074,0.3068,Not Damaged,774,69.66,Large,80,A
2026-07-21T18:37:10.637178,74,252,299,1076,1077,0.3311,Damaged,824,74.16,Large,80,Reject
2026-07-21T18:37:10.722061,69,493,314,1082,1080,0.3911,Not Damaged,766,68.94,Large,80,A
2026-07-21T18:37:10.722152,70,68,313,1071,1078,0.3881,Damaged,1003,90.27,Large,80,Reject
2026-07-21T18:37:10.804693,17,1516,6,1920,1036,0.3559,Damaged,1030,92.7,Large,80,Reject
2026-07-21T18:37:10.804777,75,503,293,1203,1077,0.3259,Not Damaged,784,70.56,Large,80,A
2026-07-21T18:37:10.899569,17,1511,6,1920,1037,0.3274,Damaged,1031,92.79,Large,80,Reject
2026-07-21T18:37:10.899668,69,477,319,1084,1080,0.3097,Not Damaged,761,68.49,Large,80,A
2026-07-21T18:37:10.899701,70,75,321,1073,1080,0.3895,Damaged,998,89.82,Large,80,Reject
2026-07-21T18:37:11.015842,17,1511,6,1920,1033,0.3818,Damaged,1027,92.43,Large,80,Reject
2026-07-21T18:37:11.015922,70,22,325,1089,1080,0.7216,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:11.137991,17,1506,5,1920,1032,0.4195,Damaged,1027,92.43,Large,80,Reject
2026-07-21T18:37:11.138083,70,17,325,1114,1080,0.6797,Damaged,1097,98.73,Large,80,Reject
2026-07-21T18:37:11.222762,17,1524,8,1918,1029,0.3453,Damaged,1021,91.89,Large,80,Reject
2026-07-21T18:37:11.222854,70,14,326,1074,1080,0.5129,Damaged,1060,95.4,Large,80,Reject
2026-07-21T18:37:11.346999,17,1488,6,1920,1030,0.4051,Damaged,1024,92.16,Large,80,Reject
2026-07-21T18:37:11.347107,70,2,312,1019,1079,0.505,Damaged,1017,91.53,Large,80,Reject
2026-07-21T18:37:11.429412,17,1487,6,1920,1034,0.3927,Not Damaged,1028,92.52,Large,80,A
2026-07-21T18:37:11.429496,68,5,296,985,1077,0.6041,Damaged,980,88.2,Large,80,Reject
2026-07-21T18:37:11.542011,17,1451,6,1920,1042,0.425,Not Damaged,1036,93.24,Large,80,A
2026-07-21T18:37:11.542098,68,0,283,1016,1080,0.348,Damaged,1016,91.44,Large,80,Reject
2026-07-21T18:37:11.542123,70,0,277,1053,1079,0.4624,Damaged,1053,94.77,Large,80,Reject
2026-07-21T18:37:11.542142,71,1210,6,1918,1060,0.31,Not Damaged,1054,94.86,Large,80,A
2026-07-21T18:37:11.637055,17,1472,6,1920,1073,0.345,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:11.637162,68,3,274,931,1070,0.6497,Damaged,928,83.52,Large,80,Reject
2026-07-21T18:37:11.711424,68,5,274,930,1072,0.6319,Damaged,925,83.25,Large,80,Reject
2026-07-21T18:37:11.805990,17,1445,5,1920,1075,0.3323,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:11.806073,68,3,276,932,1070,0.6166,Damaged,929,83.61,Large,80,Reject
2026-07-21T18:37:11.909068,17,1418,5,1920,1066,0.4515,Damaged,1061,95.49,Large,80,Reject
2026-07-21T18:37:11.909146,68,0,283,949,1076,0.3364,Damaged,949,85.41,Large,80,Reject
2026-07-21T18:37:11.909173,76,0,288,948,1080,0.3555,Damaged,948,85.32,Large,80,Reject
2026-07-21T18:37:12.014229,66,1513,6,1920,1017,0.3672,Damaged,1011,90.99,Large,80,Reject
2026-07-21T18:37:12.014314,77,27,109,1189,1080,0.3933,Not Damaged,1162,104.58,Large,80,A
2026-07-21T18:37:12.126463,66,1519,6,1920,1030,0.3735,Damaged,1024,92.16,Large,80,Reject
2026-07-21T18:37:12.232962,66,1553,4,1918,1030,0.374,Damaged,1026,92.34,Large,80,Reject
2026-07-21T18:37:12.233067,69,296,381,1214,1077,0.3626,Damaged,918,82.62,Large,80,Reject
2026-07-21T18:37:12.233092,72,283,379,1212,1073,0.3155,Damaged,929,83.61,Large,80,Reject
2026-07-21T18:37:12.348898,74,53,323,1273,1036,0.388,Damaged,1220,109.8,Large,80,Reject
2026-07-21T18:37:12.349013,78,99,229,1563,1043,0.3256,Not Damaged,1464,131.76,Large,80,A
2026-07-21T18:37:12.470509,75,238,293,1517,1042,0.3051,Not Damaged,1279,115.11,Large,80,A
2026-07-21T18:37:12.470601,79,695,298,1283,1021,0.319,Not Damaged,723,65.07,Large,80,A
2026-07-21T18:37:12.543478,80,273,302,1236,1026,0.56,Damaged,963,86.67,Large,80,Reject
2026-07-21T18:37:12.625138,80,271,318,1229,1026,0.6932,Damaged,958,86.22,Large,80,Reject
2026-07-21T18:37:12.721746,66,1580,6,1918,982,0.3097,Damaged,976,87.84,Large,80,Reject
2026-07-21T18:37:12.721829,69,274,346,1230,1034,0.6463,Damaged,956,86.04,Large,80,Reject
2026-07-21T18:37:12.802304,66,1517,5,1920,1003,0.3199,Damaged,998,89.82,Large,80,Reject
2026-07-21T18:37:12.802388,81,704,392,1209,1072,0.3214,Not Damaged,680,61.2,Large,80,A
2026-07-21T18:37:12.888461,17,1468,4,1920,1051,0.4587,Damaged,1047,94.23,Large,80,Reject
2026-07-21T18:37:12.888543,72,293,420,1209,1078,0.3856,Damaged,916,82.44,Large,80,Reject
2026-07-21T18:37:12.970792,17,1467,4,1920,1010,0.326,Damaged,1006,90.54,Large,80,Reject
2026-07-21T18:37:12.970879,72,354,443,1229,1074,0.5414,Damaged,875,78.75,Large,80,Reject
2026-07-21T18:37:13.073223,72,383,459,1223,1071,0.5416,Damaged,840,75.6,Large,80,Reject
2026-07-21T18:37:13.073307,82,1365,4,1920,1060,0.4538,Damaged,1056,95.04,Large,80,Reject
2026-07-21T18:37:13.073330,83,1342,3,1918,1074,0.3631,Not Damaged,1071,96.39,Large,80,A
2026-07-21T18:37:13.181425,72,414,451,1219,1046,0.6644,Damaged,805,72.45,Large,80,Reject
2026-07-21T18:37:13.181518,82,1335,3,1918,1074,0.4998,Damaged,1071,96.39,Large,80,Reject
2026-07-21T18:37:13.263592,72,407,442,1212,1026,0.7377,Damaged,805,72.45,Large,80,Reject
2026-07-21T18:37:13.263711,82,1330,3,1918,1066,0.479,Damaged,1063,95.67,Large,80,Reject
2026-07-21T18:37:13.346989,72,400,439,1214,1025,0.6418,Damaged,814,73.26,Large,80,Reject
2026-07-21T18:37:13.347067,82,1318,3,1918,1073,0.5333,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:13.471589,71,1301,3,1918,1061,0.5821,Damaged,1058,95.22,Large,80,Reject
2026-07-21T18:37:13.471676,72,391,444,1217,1026,0.5575,Damaged,826,74.34,Large,80,Reject
2026-07-21T18:37:13.595826,69,363,443,1185,1026,0.5983,Damaged,822,73.98,Large,80,Reject
2026-07-21T18:37:13.595923,71,1288,4,1918,1063,0.614,Damaged,1059,95.31,Large,80,Reject
2026-07-21T18:37:13.679525,69,376,443,1194,1024,0.6297,Damaged,818,73.62,Large,80,Reject
2026-07-21T18:37:13.679630,71,1285,4,1918,1063,0.6029,Damaged,1059,95.31,Large,80,Reject
2026-07-21T18:37:13.768150,69,382,439,1188,1024,0.4019,Damaged,806,72.54,Large,80,Reject
2026-07-21T18:37:13.768244,71,1283,4,1918,1069,0.5625,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:13.907200,71,1284,4,1918,1074,0.563,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:13.907284,77,2,60,1179,1080,0.3007,Not Damaged,1177,105.93,Large,80,A
2026-07-21T18:37:13.907308,84,0,105,1835,1080,0.708,Damaged,1835,165.15,Large,80,Reject
2026-07-21T18:37:14.012610,71,1284,4,1918,1074,0.4601,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:14.012693,78,474,392,1163,930,0.4251,Damaged,689,62.01,Large,80,Reject
2026-07-21T18:37:14.098443,69,485,421,1152,985,0.5654,Damaged,667,60.03,Large,80,Reject
2026-07-21T18:37:14.098535,71,1257,5,1918,1073,0.5768,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:37:14.186782,71,1190,1,1920,1073,0.527,Damaged,1072,96.48,Large,80,Reject
2026-07-21T18:37:14.186869,85,31,183,1164,1080,0.7219,Not Damaged,1133,101.97,Large,80,A
2026-07-21T18:37:14.303505,69,498,450,1140,1019,0.4889,Damaged,642,57.78,Medium,80,Reject
2026-07-21T18:37:14.304411,71,1229,2,1920,1071,0.616,Damaged,1069,96.21,Large,80,Reject
2026-07-21T18:37:14.391398,69,486,446,1145,1080,0.5521,Damaged,659,59.31,Medium,80,Reject
2026-07-21T18:37:14.391503,71,1250,4,1918,1074,0.6489,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:14.511776,69,473,442,1125,994,0.6299,Damaged,652,58.68,Medium,80,Reject
2026-07-21T18:37:14.511860,71,1233,3,1918,1071,0.48,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:37:14.609976,69,460,441,1115,1080,0.6412,Damaged,655,58.95,Medium,80,Reject
2026-07-21T18:37:14.610097,71,1223,3,1918,1071,0.6673,Damaged,1068,96.12,Large,80,Reject
2026-07-21T18:37:14.610122,86,98,441,1117,1080,0.5738,Damaged,1019,91.71,Large,80,Reject
2026-07-21T18:37:14.719891,69,451,432,1115,1079,0.547,Damaged,664,59.76,Medium,80,Reject
2026-07-21T18:37:14.719975,71,1223,3,1918,1070,0.643,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:14.805310,71,1230,3,1918,1070,0.628,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:14.805409,72,452,424,1122,966,0.6624,Damaged,670,60.3,Large,80,Reject
2026-07-21T18:37:14.928709,69,434,400,1114,1075,0.4451,Damaged,680,61.2,Large,80,Reject
2026-07-21T18:37:14.928793,71,1226,5,1918,1070,0.5816,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.029562,69,413,394,1108,1075,0.4909,Damaged,695,62.55,Large,80,Reject
2026-07-21T18:37:15.029646,71,1211,3,1920,1073,0.4276,Damaged,1070,96.3,Large,80,Reject
2026-07-21T18:37:15.029672,87,1189,4,1920,1070,0.4175,Not Damaged,1066,95.94,Large,80,A
2026-07-21T18:37:15.138550,69,392,388,1078,1046,0.5525,Damaged,686,61.74,Large,80,Reject
2026-07-21T18:37:15.138638,71,1202,5,1918,1070,0.7261,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.221219,69,391,386,1076,1023,0.5611,Damaged,685,61.65,Large,80,Reject
2026-07-21T18:37:15.222053,71,1200,5,1918,1070,0.6581,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.304922,69,385,389,1073,1028,0.5295,Damaged,688,61.92,Large,80,Reject
2026-07-21T18:37:15.305014,71,1191,5,1918,1070,0.6364,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.389126,69,380,394,1066,988,0.3113,Damaged,686,61.74,Large,80,Reject
2026-07-21T18:37:15.389261,71,1172,5,1918,1072,0.5502,Damaged,1067,96.03,Large,80,Reject
2026-07-21T18:37:15.461488,71,1172,5,1918,1070,0.6938,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.545143,71,1174,5,1918,1070,0.6986,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.628517,71,1170,5,1918,1070,0.6341,Damaged,1065,95.85,Large,80,Reject
2026-07-21T18:37:15.721791,69,348,368,1057,979,0.5883,Damaged,709,63.81,Large,80,Reject
